P001_WA02_00015 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Orobanchaceae;Euphrasia; 	Plantaginaceae;Pennellianthus; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica;
P002_WC04_00015 	Asteraceae;Aster; 	Asteraceae;Aster	Asteraceae;Solidago; 	Juncaceae;Luzula; 	Asteraceae;Aster; 	Asteraceae;Erigeron;
P002_WC05_00005 	Apiaceae;Tilingia; 	Apiaceae;Ostericum	Apiaceae;Seseli; 	Apiaceae;Peucedanum; 	Apiaceae;Ligusticum; 	Apiaceae;Chaerophyllum;
P002_WC06_00081 	Juncaceae;Luzula; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex; 	Juncaceae;Luzula;
P002_WC07_00053 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WC08_00049 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine; 	Juncaceae;Luzula; 	Brassicaceae;Cochlearia;
P002_WC09_00053 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis;
P002_WC10_00007 	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum; 	Polygonaceae;Rumex; 	Polygonaceae;Rumex;
P002_WC11_00097 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Silene;
P002_WC12_00020 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P002_WD01_00062 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WD01_00158 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WD02_00021 	Violaceae;Viola; 	Violaceae;Viola	Violaceae;Viola; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WD03_00099 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Solidago; 	Asteraceae;Aster;
P002_WD04_00062 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla;
P002_WD05_00067 	Plantaginaceae;Pennellianthus; 	Plantaginaceae;Penstemon	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WD06_00027 	Poaceae;Deschampsia; 	Poaceae;Agrostis	Poaceae;Agrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P002_WD07_00070 	Asteraceae;Saussurea; 	Asteraceae;Saussurea	Asteraceae;Saussurea; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Poaceae;Calamagrostis;
P002_WD08_00053 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P002_WD09_00055 	Plumbaginaceae;Armeria; 	Plumbaginaceae;Limonium	Polygonaceae;Rumex; 	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum;
P002_WD10_00090 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WD11_00023 	Poaceae;Hierochloe; 	Poaceae;Hierochloe	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P002_WD12_00085 	Polygonaceae;Rumex; 	Polygonaceae;Rumex	Polygonaceae;Rumex; 	Polygonaceae;Rumex; 	Polygonaceae;Oxyria; 	Polygonaceae;Polygonum;
P002_WE01_00083 	Asteraceae;Centaurea; 	Asteraceae;Saussurea	Poaceae;Calamagrostis; 	Asteraceae;Cirsium; 	Asteraceae;Saussurea; 	Asteraceae;Saussurea;
P002_WE02_00042 	Plantaginaceae;Plantago; 	Plantaginaceae;Plantago	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WE03_00030 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Brassicaceae;Arabis;
P002_WE04_00070 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Aconitum; 	Cyperaceae;Carex;
P002_WE05_00061 	Campanulaceae;Campanula; 	Campanulaceae;Campanula	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula;
P002_WE06_00065 	Caprifoliaceae;Patrinia; 	Caprifoliaceae;Patrinia	Caprifoliaceae;Scabiosa; 	Apiaceae;Seseli; 	Apiaceae;Peucedanum; 	Apiaceae;Carum;
P002_WE07_00104 	Rosaceae;Spiraea; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Sagina; 	Caryophyllaceae;Viscaria;
P002_WE07_00128 	Rosaceae;Spiraea; 	Rosaceae;Spiraea	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Dryas;
P002_WE08_00067 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Dupontia;
P002_WE09_00054 	Betulaceae;Betula; 	Betulaceae;Betula	Betulaceae;Betula; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P002_WE10_00057 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WE11_00074 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Dupontia;
P002_WE12_00067 	Poaceae;Arctophila; 	Poaceae;Cinna	Poaceae;Dupontia; 	Poaceae;Arctagrostis; 	Poaceae;Alopecurus; 	Poaceae;Poa;
P002_WF01_00021 	Poaceae;Calamagrostis; 	Asteraceae;Saussurea	Poaceae;Calamagrostis; 	Asteraceae;Saussurea; 	Asteraceae;Saussurea; 	Asteraceae;Cirsium;
P002_WF01_00132 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WF02_00090 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WF03_00077 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Silene;
P002_WF04_00083 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WF05_00028 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WF06_00028 	Ericaceae;Phyllodoce; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WF07_00099 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Colobanthus	Rosaceae;Spiraea; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Sagina; 	Caryophyllaceae;Silene;
P002_WF08_00025 	Poaceae;Dupontia; 	Poaceae;Cinna	Poaceae;Dupontia; 	Poaceae;Arctagrostis; 	Poaceae;Alopecurus; 	Poaceae;Poa;
P002_WF09_00052 	Ericaceae;Pyrola; 	Ericaceae;Pyrola	Ericaceae;Pyrola; 	Ericaceae;Pyrola; 	Ericaceae;Arctous; 	Ericaceae;Harrimanella;
P002_WF10_00088 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla;
P002_WF11_00136 	Juncaceae;Luzula; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex;
P002_WF12_00081 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WG02_00148 	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium;
P002_WG02_00177 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum	Fabaceae;Hedysarum; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
P002_WG03_00020 	Liliaceae;Fritillaria; 	Liliaceae;Fritillaria	Liliaceae;Gagea; 	Tofieldiaceae;Tofieldia; 	Orchidaceae;Coeloglossum; 	Ranunculaceae;Trollius;
P002_WG04_00098 	Rosaceae;Alchemilla; 	Rosaceae;Alchemilla	Rosaceae;Sibbaldia; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WG05_00101 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P002_WG06_00052 	Juncaceae;Juncus; 	Juncaceae;Juncus	Juncaceae;Juncus; 	Juncaceae;Juncus; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
P002_WG07_00128 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WG08_00033 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P002_WG09_00102 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WG10_00083 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Micranthes	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Brassicaceae;Draba; 	Saxifragaceae;Saxifraga;
P002_WG11_00007 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WG12_00042 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium;
P002_WH01_00087 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone; 	Ranunculaceae;Aconitum; 	Ranunculaceae;Trollius;
P002_WH02_00056 	Crassulaceae;Sempervivum; 	Crassulaceae;Sempervivum	Crassulaceae;Rhodiola; 	Crassulaceae;Sedum; 	Crassulaceae;Sedum; 	Saxifragaceae;Saxifraga;
P002_WH03_00001 	Rubiaceae;Galium; 	Rubiaceae;Galium	Rubiaceae;Cruciata; 	Caryophyllaceae;Cerastium; 	Boraginaceae;Myosotis; 	Plantaginaceae;Pennellianthus;
P002_WH04_00057 	Apiaceae;Bupleurum; 	Apiaceae;Bupleurum	Apiaceae;Bupleurum; 	Apiaceae;Seseli; 	Apiaceae;Chaerophyllum; 	Apiaceae;Peucedanum;
P002_WH05_00056 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Aconitum; 	Cyperaceae;Carex;
P002_WH06_00040 	Asteraceae;Artemisia; 	Asteraceae;Artemisia	Asteraceae;Anthemis; 	Asteraceae;Matricaria; 	Asteraceae;Achillea; 	Asteraceae;Anthemis;
P002_WH07_00088 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WH08_00114 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WH08_00186 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P002_WH09_00028 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WH10_00101 	Poaceae;Arctagrostis; 	Poaceae;Arctagrostis	Poaceae;Arctophila; 	Poaceae;Dupontia; 	Poaceae;Alopecurus; 	Poaceae;Poa;
P002_WH11_00062 	Brassicaceae;Draba; 	Brassicaceae;Draba	Brassicaceae;Draba; 	Brassicaceae;Draba; 	Brassicaceae;Arabis; 	Brassicaceae;Arabis;
P002_WH12_00079 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WA01_00044 	Rosaceae;Potentilla; 	Rosaceae;Dasiphora	Rosaceae;Sibbaldia; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Rubus;
P003_WA02_00056 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Arctagrostis;
P003_WA03_00099 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum; 	Polygonaceae;Rumex; 	Polygonaceae;Rumex;
P003_WA04_00090 	Crassulaceae;Sedum; 	Crassulaceae;Pachyphytum	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola; 	Saxifragaceae;Saxifraga;
P003_WA06_00100 	Poaceae;Festuca; 	Poaceae;Scolochloa	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WA07_00086 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WA07_00158 	Cyperaceae;Carex; 	Poaceae;Scolochloa	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WA08_00103 	Asteraceae;Senecio; 	Asteraceae;Sinosenecio	Asteraceae;Petasites; 	Asteraceae;Solidago; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P003_WA09_00055 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P003_WA10_00076 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P003_WA11_00024 	Primulaceae;Soldanella; 	Primulaceae;Bryocarpum	Primulaceae;Soldanella; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P003_WB01_00047 	Asteraceae;Solidago; 	Asteraceae;Senecio	Asteraceae;Petasites; 	Asteraceae;Senecio; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P003_WB02_00085 	Rubiaceae;Galium; 	Rubiaceae;Galium	Rubiaceae;Galium; 	Rubiaceae;Cruciata; 	Caryophyllaceae;Cerastium; 	Boraginaceae;Myosotis;
P003_WB03_00101 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P003_WB04_00039 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P003_WB05_00025 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P003_WB06_00014 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Viscaria;
P003_WB07_00097 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium;
P003_WB08_00015 	Asteraceae;Antennaria; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Asteraceae;Antennaria; 	Cyperaceae;Eriophorum;
P003_WB08_00180 	Asteraceae;Antennaria; 	Asteraceae;Antennaria	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Asteraceae;Omalotheca; 	Asteraceae;Gnaphalium;
P003_WB09_00056 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P003_WB10_00048 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum	Fabaceae;Hedysarum; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
P003_WB11_00034 	Apiaceae;Ligusticum; 	Apiaceae;Ligusticum	Apiaceae;Peucedanum; 	Apiaceae;Seseli; 	Apiaceae;Carum; 	Apiaceae;Carum;
P003_WC01_00042 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum; 	Polygonaceae;Rumex;
P003_WC02_00096 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P003_WC03_00065 	Ranunculaceae;Trollius; 	Ranunculaceae;Trollius	Ranunculaceae;Aconitum; 	Cyperaceae;Carex; 	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex;
P003_WC04_00130 	Cyperaceae;Carex; 	Cyperaceae;Mapania	Orchidaceae;Coeloglossum; 	Tofieldiaceae;Tofieldia; 	Juncaceae;Juncus; 	Poaceae;Nardus;
P003_WC04_00147 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Kobresia; 	Cyperaceae;Kobresia; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WC05_00146 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WC06_00084 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P003_WC07_00026 	Juncaceae;Luzula; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex;
P003_WC07_00186 	Juncaceae;Luzula; 	Brassicaceae;Cochlearia	Brassicaceae;Cochlearia; 	Brassicaceae;Arabis; 	Brassicaceae;Cardamine; 	Brassicaceae;Draba;
P003_WC08_00065 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Arctophila; 	Poaceae;Dupontia;
P003_WC09_00014 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WC10_00109 	Asteraceae;Leucanthemum; 	Asteraceae;Leucanthemum	Asteraceae;Anthemis; 	Asteraceae;Matricaria; 	Asteraceae;Achillea; 	Asteraceae;Artemisia;
P003_WC11_00069 	Asteraceae;Achillea; 	Asteraceae;Achillea	Asteraceae;Anthemis; 	Asteraceae;Matricaria; 	Asteraceae;Anthemis; 	Asteraceae;Artemisia;
P003_WC12_00067 	Juncaceae;Luzula; 	Asteraceae;Diplostephium	Asteraceae;Aster; 	Asteraceae;Solidago; 	Asteraceae;Erigeron; 	Asteraceae;Erigeron;
P003_WC12_00209 	Juncaceae;Luzula; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Cyperaceae;Carex;
P003_WD01_00053 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P003_WD02_00080 	Brassicaceae;Draba; 	Brassicaceae;Draba	Brassicaceae;Draba; 	Brassicaceae;Draba; 	Brassicaceae;Arabis; 	Brassicaceae;Arabis;
P003_WD03_00018 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula; 	Plantaginaceae;Pennellianthus; 	Lamiaceae;Betonica;
P003_WD04_00043 	Fabaceae;Trifolium; 	Fabaceae;Trifolium	Fabaceae;Trifolium; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
P003_WD06_00092 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P003_WD07_00072 	Brassicaceae;Cochlearia; 	Brassicaceae;Cochlearia	Brassicaceae;Cochlearia; 	Brassicaceae;Arabis; 	Brassicaceae;Cardamine; 	Brassicaceae;Draba;
P003_WD08_00067 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P003_WD09_00015 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WD10_00103 	Caryophyllaceae;Sagina; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Minuartia; 	Rosaceae;Spiraea; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Silene;
P003_WD11_00101 	Primulaceae;Androsace; 	Primulaceae;Androsace	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P003_WD12_00071 	Plantaginaceae;Veronica; 	Plantaginaceae;Neopicrorhiza	Asteraceae;Cirsium; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Fabaceae;Hedysarum;
P003_WD12_00138 	Plantaginaceae;Veronica; 	Asteraceae;Cirsium	Asteraceae;Cirsium; 	Asteraceae;Saussurea; 	Asteraceae;Saussurea; 	Poaceae;Calamagrostis;
P003_WE01_00071 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WE02_00024 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WE02_00177 	Poaceae;Festuca; 	Asteraceae;Gamochaeta	Asteraceae;Antennaria; 	Poaceae;Festuca; 	Asteraceae;Antennaria; 	Asteraceae;Gnaphalium;
P003_WE03_00029 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P003_WE04_00062 	Poaceae;Agrostis; 	Poaceae;Agrostis	Poaceae;Agrostis; 	Poaceae;Deschampsia; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P003_WE07_00007 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P003_WE08_00106 	Plantaginaceae;Veronica; 	Plantaginaceae;Neopicrorhiza	Plantaginaceae;Veronica; 	Asteraceae;Cirsium; 	Plantaginaceae;Veronica; 	Fabaceae;Hedysarum;
P003_WE09_00008 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WE10_00043 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WE11_00166 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WE11_00250 	Cyperaceae;Carex; 	Cyperaceae;Hypolytrum	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
P003_WE12_00027 	Caryophyllaceae;Dianthus; 	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Silene;
P003_WE12_00191 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Brassicaceae;Arabis;
P003_WF01_00038 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
