P001_WA02_00108 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Bartsia; 	Orobanchaceae;Pedicularis;
P002_WA02_00066 	Fabaceae;Trifolium; 	Fabaceae;Trifolium	Fabaceae;Trifolium; 	Fabaceae;Anthyllis; 	Fabaceae;Astragalus; 	Fabaceae;Oxytropis;
P002_WA03_00112 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Festuca;
P002_WA04_00109 	Apiaceae;Carum; 	Apiaceae;Carum	Apiaceae;Carum; 	Apiaceae;Seseli; 	Apiaceae;Chaerophyllum; 	Apiaceae;Bupleurum;
P002_WA05_00047 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P002_WA06_00108 	Apiaceae;Peucedanum; 	Apiaceae;Glehnia	Apiaceae;Ligusticum; 	Apiaceae;Tilingia; 	Apiaceae;Seseli; 	Crassulaceae;Sedum;
P002_WA07_00115 	Ericaceae;Harrimanella; 	Ericaceae;Vaccinium	Ericaceae;Harrimanella; 	Ericaceae;Vaccinium; 	Ericaceae;Andromeda; 	Primulaceae;Trientalis;
P002_WA08_00128 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Phleum;
P002_WA08_00129 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WA09_00104 	Rosaceae;Dryas; 	Rosaceae;Dryas	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Spiraea;
P002_WA10_00105 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WA10_00106 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Vaccinium; 	Primulaceae;Trientalis;
P002_WA10_00107 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WA11_00114 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WA11_00115 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WA12_00090 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WB01_00016 	Apiaceae;Chaerophyllum; 	Apiaceae;Anthriscus	Apiaceae;Carum; 	Apiaceae;Seseli; 	Apiaceae;Carum; 	Apiaceae;Bupleurum;
P002_WB02_00040 	Primulaceae;Primula; 	Primulaceae;Primula	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P002_WB03_00093 	Caryophyllaceae;Arenaria; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Stellaria;
P002_WB04_00096 	Poaceae;Helictotrichon; 	Poaceae;Helictochloa	Poaceae;Festuca; 	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Festuca;
P002_WB05_00021 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB06_00037 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WB08_00097 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Phleum;
P002_WB08_00098 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WB09_00066 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WB10_00016 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WB11_00073 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WB12_00101 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Crassulaceae;Sempervivum; 	Crassulaceae;Rhodiola;
P002_WB12_00102 	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Chrysosplenium	Saxifragaceae;Saxifraga; 	Caryophyllaceae;Silene; 	Apiaceae;Tilingia; 	Apiaceae;Ligusticum;
P002_WC01_00048 	Rosaceae;Potentilla; 	Rosaceae;Adenostoma	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P002_WC01_00176 	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WC01_00177 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WC02_00027 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus; 	Fabaceae;Anthyllis;
P002_WC03_00022 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Orobanchaceae;Euphrasia; 	Brassicaceae;Arabis; 	Orobanchaceae;Bartsia; 	Orobanchaceae;Pedicularis;
P002_WC04_00098 	Asteraceae;Aster; 	Asteraceae;Aster	Juncaceae;Luzula; 	Asteraceae;Aster; 	Asteraceae;Solidago; 	Asteraceae;Hieracium;
P002_WC05_00007 	Apiaceae;Tilingia; 	Apiaceae;Ostericum	Apiaceae;Carum; 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Stellaria; 	Gentianaceae;Gentiana;
P002_WC07_00036 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WC07_00037 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WC07_00039 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Primulaceae;Trientalis; 	Primulaceae;Primula; 	Primulaceae;Primula; 	Primulaceae;Primula;
P002_WC08_00005 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine; 	Brassicaceae;Arabis; 	Brassicaceae;Cochlearia;
P002_WC09_00118 	Fabaceae;Astragalus; 	Fabaceae;Astragalus	Fabaceae;Astragalus; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Anthyllis;
P002_WC10_00059 	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta	Polygonaceae;Bistorta; 	Polygonaceae;Polygonum; 	Polygonaceae;Bistorta; 	Polygonaceae;Rumex;
P002_WC11_00034 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Sagina;
P002_WD01_00089 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WD01_00095 	Orobanchaceae;Pedicularis; 	Rosaceae;Adenostoma	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P002_WD01_00106 	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WD02_00100 	Violaceae;Viola; 	Violaceae;Viola	Violaceae;Viola; 	Salicaceae;Salix; 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine;
P002_WD03_00005 	Asteraceae;Erigeron; 	Asteraceae;Erigeron	Asteraceae;Erigeron; 	Asteraceae;Erigeron; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P002_WD04_00083 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WD05_00097 	Plantaginaceae;Pennellianthus; 	Phrymaceae;Erythranthe	Lentibulariaceae;Pinguicula; 	Orobanchaceae;Bartsia; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula;
P002_WD06_00107 	Poaceae;Deschampsia; 	Poaceae;Hierochloe	Poaceae;Hierochloe; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WD06_00108 	Poaceae;Deschampsia; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WD06_00109 	Poaceae;Deschampsia; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WD07_00104 	Asteraceae;Saussurea; 	Asteraceae;Saussurea	Asteraceae;Saussurea; 	Asteraceae;Cirsium; 	Poaceae;Calamagrostis; 	Asteraceae;Centaurea;
P002_WD08_00099 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus; 	Fabaceae;Trifolium;
P002_WD09_00031 	Plumbaginaceae;Armeria; 	Plumbaginaceae;Limonium	Polygonaceae;Rumex; 	Polygonaceae;Bistorta; 	Polygonaceae;Oxyria; 	Polygonaceae;Polygonum;
P002_WD10_00048 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WD11_00099 	Poaceae;Hierochloe; 	Poaceae;Hierochloe	Poaceae;Hierochloe; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WD11_00100 	Poaceae;Hierochloe; 	Poaceae;Hierochloe	Poaceae;Hierochloe; 	Poaceae;Festuca; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WD12_00004 	Polygonaceae;Rumex; 	Polygonaceae;Rumex	Polygonaceae;Rumex; 	Polygonaceae;Rumex; 	Polygonaceae;Oxyria; 	Polygonaceae;Bistorta;
P002_WE01_00104 	Asteraceae;Centaurea; 	Asteraceae;Carthamus	Poaceae;Calamagrostis; 	Asteraceae;Saussurea; 	Asteraceae;Saussurea; 	Asteraceae;Cirsium;
P002_WE03_00112 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Beesia	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex;
P002_WE04_00013 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex;
P002_WE06_00098 	Caprifoliaceae;Patrinia; 	Caprifoliaceae;Patrinia	Apiaceae;Carum; 	Apiaceae;Carum; 	Apiaceae;Seseli; 	Apiaceae;Chaerophyllum;
P002_WE07_00168 	Rosaceae;Spiraea; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Sagina; 	Primulaceae;Trientalis;
P002_WE07_00188 	Rosaceae;Spiraea; 	Rosaceae;Spiraea	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P002_WE08_00023 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Avenella;
P002_WE08_00024 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Alopecurus; 	Poaceae;Dupontia;
P002_WE08_00025 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Phleum; 	Poaceae;Arctagrostis;
P002_WE09_00109 	Betulaceae;Betula; 	Betulaceae;Betula	Betulaceae;Betula; 	Rosaceae;Spiraea; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WE10_00079 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P002_WE11_00006 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Avenella;
P002_WE11_00007 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Alopecurus; 	Poaceae;Dupontia;
P002_WE11_00008 	Poaceae;Alopecurus; 	Poaceae;Alopecurus	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Phleum; 	Poaceae;Arctagrostis;
P002_WE12_00019 	Poaceae;Arctophila; 	Poaceae;Beckmannia	Poaceae;Dupontia; 	Poaceae;Phleum; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WF01_00095 	Poaceae;Calamagrostis; 	Asteraceae;Carthamus	Asteraceae;Centaurea; 	Asteraceae;Saussurea; 	Asteraceae;Saussurea; 	Asteraceae;Cirsium;
P002_WF01_00104 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Festuca; 	Poaceae;Sesleria; 	Poaceae;Festuca; 	Poaceae;Festuca;
P002_WF01_00105 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WF02_00005 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica;
P002_WF03_00018 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Psammosilene	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Viscaria; 	Caryophyllaceae;Sagina;
P002_WF04_00022 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WF05_00135 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WF05_00136 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Vaccinium; 	Primulaceae;Trientalis;
P002_WF05_00137 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WF06_00050 	Ericaceae;Phyllodoce; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Primulaceae;Primula;
P002_WF06_00051 	Ericaceae;Phyllodoce; 	Ericaceae;Rhododendron	Plantaginaceae;Pennellianthus; 	Saxifragaceae;Saxifraga; 	Ranunculaceae;Trollius; 	Saxifragaceae;Saxifraga;
P002_WF06_00052 	Ericaceae;Phyllodoce; 	Ericaceae;Rhododendron	Ericaceae;Kalmia; 	Ericaceae;Harrimanella; 	Ericaceae;Harrimanella; 	Ericaceae;Rhododendron;
P002_WF07_00066 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Colobanthus	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Sagina; 	Primulaceae;Trientalis;
P002_WF08_00122 	Poaceae;Dupontia; 	Poaceae;Beckmannia	Poaceae;Dupontia; 	Poaceae;Phleum; 	Poaceae;Poa; 	Poaceae;Poa;
P002_WF10_00055 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Orobanchaceae;Pedicularis; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WG02_00107 	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica;
P002_WG02_00225 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum	Fabaceae;Hedysarum; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus;
P002_WG03_00086 	Liliaceae;Fritillaria; 	Liliaceae;Fritillaria	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Trollius;
P002_WG04_00019 	Rosaceae;Alchemilla; 	Rosaceae;Alchemilla	Rosaceae;Sibbaldia; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WG05_00125 	Poaceae;Calamagrostis; 	Poaceae;Chikusichloa	Poaceae;Catabrosella; 	Poaceae;Hyalopoa; 	Poaceae;Calamagrostis; 	Poaceae;Arctagrostis;
P002_WG05_00126 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WG05_00127 	Poaceae;Calamagrostis; 	Poaceae;Agrostis	Poaceae;Calamagrostis; 	Poaceae;Agrostis; 	Poaceae;Calamagrostis; 	Poaceae;Agrostis;
P002_WG09_00079 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WG10_00004 	Saxifragaceae;Saxifraga; 	Grossulariaceae;Ribes	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Brassicaceae;Draba; 	Saxifragaceae;Saxifraga;
P002_WG11_00089 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WG12_00127 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Saxifragaceae;Chrysosplenium; 	Caryophyllaceae;Silene; 	Saxifragaceae;Saxifraga;
P002_WG12_00128 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Harrimanella; 	Ericaceae;Pieris;
P002_WG12_00129 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Ericaceae;Rhododendron;
P002_WG12_00130 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium; 	Primulaceae;Primula; 	Primulaceae;Primula;
P002_WH01_00011 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Anemone	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex; 	Ranunculaceae;Trollius; 	Ranunculaceae;Ranunculus;
P002_WH02_00023 	Crassulaceae;Sempervivum; 	Crassulaceae;Sempervivum	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola; 	Crassulaceae;Sedum; 	Cyperaceae;Carex;
P002_WH02_00047 	Crassulaceae;Sempervivum; 	Crassulaceae;Sempervivum	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola;
P002_WH02_00081 	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum	Crassulaceae;Sedum; 	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola;
P002_WH03_00037 	Rubiaceae;Galium; 	Rubiaceae;Galium	Rubiaceae;Galium; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula;
P002_WH04_00019 	Apiaceae;Bupleurum; 	Apiaceae;Bupleurum	Apiaceae;Bupleurum; 	Apiaceae;Chaerophyllum; 	Apiaceae;Carum; 	Apiaceae;Carum;
P002_WH05_00018 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex;
P002_WH06_00005 	Asteraceae;Artemisia; 	Asteraceae;Artemisia	Juncaceae;Luzula; 	Asteraceae;Aster; 	Asteraceae;Scorzonera; 	Asteraceae;Hieracium;
P002_WH07_00030 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P002_WH09_00108 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WH09_00109 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WH09_00110 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WH10_00075 	Poaceae;Arctagrostis; 	Poaceae;Holcus	Poaceae;Avenella; 	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Alopecurus;
P002_WH10_00076 	Poaceae;Arctagrostis; 	Poaceae;Cinna	Poaceae;Arctophila; 	Poaceae;Dupontia; 	Poaceae;Phleum; 	Poaceae;Poa;
P002_WH10_00077 	Poaceae;Arctagrostis; 	Poaceae;Chikusichloa	Poaceae;Catabrosella; 	Poaceae;Hyalopoa; 	Poaceae;Calamagrostis; 	Poaceae;Arctagrostis;
P002_WH11_00110 	Brassicaceae;Draba; 	Brassicaceae;Draba	Brassicaceae;Draba; 	Brassicaceae;Draba; 	Brassicaceae;Arabis; 	Brassicaceae;Cardamine;
P002_WH12_00040 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WA01_00006 	Rosaceae;Potentilla; 	Rosaceae;Dasiphora	Rosaceae;Sibbaldia; 	Rosaceae;Alchemilla; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P003_WA02_00007 	Poaceae;Poa; 	Poaceae;Poa	Poaceae;Alopecurus; 	Poaceae;Alopecurus; 	Poaceae;Arctagrostis; 	Poaceae;Alopecurus;
P003_WA02_00008 	Poaceae;Poa; 	Poaceae;Holcus	Poaceae;Sesleria; 	Asteraceae;Cirsium; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WA03_00028 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta	Polygonaceae;Persicaria; 	Polygonaceae;Polygonum; 	Polygonaceae;Bistorta; 	Polygonaceae;Rumex;
P003_WA04_00005 	Crassulaceae;Sedum; 	Crassulaceae;Pachyphytum	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Crassulaceae;Rhodiola; 	Cyperaceae;Carex;
P003_WA06_00018 	Poaceae;Festuca; 	Poaceae;Festuca	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WA07_00119 	Cyperaceae;Carex; 	Poaceae;Festuca	Poaceae;Festuca; 	Cyperaceae;Carex; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WA08_00031 	Asteraceae;Senecio; 	Asteraceae;Sinosenecio	Asteraceae;Petasites; 	Asteraceae;Solidago; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P003_WA09_00109 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Pseudocerastium	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P003_WA10_00129 	Gentianaceae;Gentiana; 	Primulaceae;Primula	Primulaceae;Soldanella; 	Cyperaceae;Eriophorum; 	Primulaceae;Soldanella; 	Primulaceae;Primula;
P003_WA10_00162 	Gentianaceae;Gentiana; 	Sapotaceae;Argania	Primulaceae;Soldanella; 	Primulaceae;Soldanella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P003_WA10_00206 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Primulaceae;Soldanella;
P003_WA11_00091 	Primulaceae;Soldanella; 	Primulaceae;Bryocarpum	Primulaceae;Soldanella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P003_WB01_00016 	Asteraceae;Solidago; 	Asteraceae;Senecio	Asteraceae;Petasites; 	Asteraceae;Senecio; 	Asteraceae;Hieracium; 	Asteraceae;Hieracium;
P003_WB02_00060 	Rubiaceae;Galium; 	Rubiaceae;Galium	Rubiaceae;Galium; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula;
P003_WB03_00077 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P003_WB05_00111 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
