P001_WA04_00025 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Violaceae;Viola;
P002_WF08_00104 	Poaceae;Dupontia; 	Poaceae;Bergbambos	Poaceae;Arctophila; 	Poaceae;Dupontia; 	Asteraceae;Aster; 	Asteraceae;Aster;
P002_WF10_00071 	Rosaceae;Potentilla; 	Rosaceae;Rosa	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Apiaceae;Tilingia; 	Apiaceae;Tilingia;
P002_WF10_00096 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
P002_WG02_00116 	Fabaceae;Hedysarum; 	Plantaginaceae;Veronicastrum	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P002_WG03_00101 	Liliaceae;Fritillaria; 	Liliaceae;Fritillaria	Tofieldiaceae;Tofieldia; 	Rosaceae;Dryas; 	Brassicaceae;Cardamine; 	Brassicaceae;Cardamine;
P002_WG04_00013 	Rosaceae;Alchemilla; 	Rosaceae;Alchemilla	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
P002_WG04_00024 	Rosaceae;Alchemilla; 	Rosaceae;Alchemilla	Rosaceae;Sibbaldia; 	Rosaceae;Potentilla; 	Polygonaceae;Persicaria; 	Polygonaceae;Persicaria;
P002_WG08_00057 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Asteraceae;Antennaria; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia;
P002_WG08_00060 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P002_WG09_00021 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P002_WG10_00018 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Mitella	Saxifragaceae;Chrysosplenium; 	Saxifragaceae;Saxifraga; 	Violaceae;Viola; 	Violaceae;Viola;
P002_WG11_00103 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Asteraceae;Erigeron; 	Asteraceae;Erigeron;
P002_WG12_00094 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Caryophyllaceae;Silene; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P002_WH01_00032 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Hepatica	Crassulaceae;Sempervivum; 	Ranunculaceae;Anemone; 	Plantaginaceae;Pennellianthus; 	Plantaginaceae;Pennellianthus;
P002_WH01_00033 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Anemone	Crassulaceae;Sempervivum; 	Caryophyllaceae;Dianthus; 	Poaceae;Deschampsia; 	Poaceae;Deschampsia;
P002_WH02_00045 	Crassulaceae;Sempervivum; 	Crassulaceae;Phedimus	Crassulaceae;Sempervivum; 	Crassulaceae;Sedum; 	Asteraceae;Saussurea; 	Asteraceae;Saussurea;
P002_WH02_00080 	Crassulaceae;Sempervivum; 	Ranunculaceae;Anemone	Caryophyllaceae;Dianthus; 	Salicaceae;Salix; 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis;
P002_WH03_00020 	Rubiaceae;Galium; 	Rubiaceae;Galium	Crassulaceae;Sedum; 	Crassulaceae;Sempervivum; 	Plumbaginaceae;Armeria; 	Plumbaginaceae;Armeria;
P002_WH05_00001 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone	Ranunculaceae;Anemone; 	Ranunculaceae;Pulsatilla; 	Salicaceae;Salix; 	Salicaceae;Salix;
P002_WH05_00002 	Ranunculaceae;Anemone; 	Ranunculaceae;Naravelia	Ranunculaceae;Anemone; 	Cyperaceae;Kobresia; 	Poaceae;Hierochloe; 	Poaceae;Hierochloe;
P002_WH06_00111 	Asteraceae;Artemisia; 	Asteraceae;Artemisia	Asteraceae;Matricaria; 	Asteraceae;Anthemis; 	Polygonaceae;Rumex; 	Polygonaceae;Rumex;
P002_WH09_00083 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron	Ericaceae;Phyllodoce; 	Ericaceae;Phyllodoce; 	Asteraceae;Centaurea; 	Asteraceae;Centaurea;
P002_WH10_00058 	Poaceae;Arctagrostis; 	Poaceae;Bergbambos	Poaceae;Arctophila; 	Poaceae;Dupontia; 	Plantaginaceae;Plantago; 	Plantaginaceae;Plantago;
P002_WH12_00027 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus;
P003_WA01_00067 	Rosaceae;Potentilla; 	Rosaceae;Dasiphora	Rosaceae;Sibbaldia; 	Rosaceae;Rubus; 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone;
P003_WA02_00025 	Poaceae;Poa; 	Poaceae;Pseudoroegneria	Poaceae;Poa; 	Poaceae;Poa; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula;
P003_WA03_00014 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta	Polygonaceae;Persicaria; 	Polygonaceae;Bistorta; 	Caprifoliaceae;Patrinia; 	Caprifoliaceae;Patrinia;
P003_WA04_00026 	Crassulaceae;Sedum; 	Crassulaceae;Phedimus	Crassulaceae;Sedum; 	Crassulaceae;Sempervivum; 	Rosaceae;Spiraea; 	Rosaceae;Spiraea;
P003_WA10_00101 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Poaceae;Alopecurus; 	Poaceae;Alopecurus;
P003_WA10_00102 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Betulaceae;Betula; 	Betulaceae;Betula;
P003_WA10_00116 	Gentianaceae;Gentiana; 	Primulaceae;Primula	Hypericaceae;Hypericum; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P003_WA10_00218 	Gentianaceae;Gentiana; 	Poaceae;Holcus	Poaceae;Helictotrichon; 	Poaceae;Dupontia; 	Poaceae;Alopecurus; 	Poaceae;Alopecurus;
P003_WA11_00107 	Primulaceae;Soldanella; 	Primulaceae;Bryocarpum	Primulaceae;Soldanella; 	Primulaceae;Trientalis; 	Poaceae;Arctophila; 	Poaceae;Arctophila;
P003_WB01_00001 	Asteraceae;Solidago; 	Asteraceae;Ligularia	Poaceae;Festuca; 	Asteraceae;Antennaria; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P003_WB03_00055 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica;
P003_WB03_00088 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia;
P003_WB04_00008 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Asteraceae;Antennaria; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WB04_00011 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P003_WB08_00085 	Asteraceae;Antennaria; 	Asteraceae;Pseudognaphalium	Asteraceae;Antennaria; 	Asteraceae;Solidago; 	Ericaceae;Phyllodoce; 	Ericaceae;Phyllodoce;
P003_WB08_00149 	Asteraceae;Antennaria; 	Cyperaceae;Hypolytrum	Asteraceae;Antennaria; 	Cyperaceae;Eriophorum; 	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Minuartia;
P003_WB08_00152 	Asteraceae;Antennaria; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Asteraceae;Antennaria; 	Poaceae;Dupontia; 	Poaceae;Dupontia;
P003_WB09_00128 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Ericaceae;Pyrola; 	Ericaceae;Pyrola;
P003_WB09_00131 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P003_WB09_00136 	Cyperaceae;Eriophorum; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
P003_WC01_00021 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta	Polygonaceae;Polygonum; 	Polygonaceae;Bistorta; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WC05_00001 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Poaceae;Agrostis; 	Poaceae;Agrostis;
P003_WC08_00025 	Poaceae;Poa; 	Poaceae;Pseudoroegneria	Poaceae;Poa; 	Poaceae;Poa; 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum;
P003_WC10_00001 	Asteraceae;Leucanthemum; 	Asteraceae;Leucanthemum	Asteraceae;Anthemis; 	Asteraceae;Anthemis; 	Liliaceae;Fritillaria; 	Liliaceae;Fritillaria;
P003_WC12_00020 	Juncaceae;Luzula; 	Asteraceae;Pityopsis	Juncaceae;Luzula; 	Asteraceae;Solidago; 	Rosaceae;Alchemilla; 	Rosaceae;Alchemilla;
P003_WC12_00245 	Juncaceae;Luzula; 	Asteraceae;Diplostephium	Asteraceae;Aster; 	Asteraceae;Solidago; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P003_WD03_00175 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula	Lentibulariaceae;Pinguicula; 	Gentianaceae;Gentiana; 	Juncaceae;Juncus; 	Juncaceae;Juncus;
P003_WD06_00001 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Caryophyllaceae;Dianthus; 	Crassulaceae;Sempervivum; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WD06_00002 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus	Cyperaceae;Kobresia; 	Cyperaceae;Carex; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P003_WD09_00066 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WD10_00001 	Caryophyllaceae;Sagina; 	Caryophyllaceae;Colobanthus	Rosaceae;Spiraea; 	Caryophyllaceae;Minuartia; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P003_WD12_00111 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronicastrum	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Salicaceae;Salix; 	Salicaceae;Salix;
P003_WE01_00010 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium;
P003_WE02_00194 	Poaceae;Festuca; 	Asteraceae;Pseudognaphalium	Salicaceae;Salix; 	Hypericaceae;Hypericum; 	Ranunculaceae;Pulsatilla; 	Ranunculaceae;Pulsatilla;
P003_WE02_00224 	Poaceae;Festuca; 	Asteraceae;Gamochaeta	Plantaginaceae;Pennellianthus; 	Betulaceae;Betula; 	Crassulaceae;Sempervivum; 	Crassulaceae;Sempervivum;
P003_WE03_00018 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Rubiaceae;Galium; 	Rubiaceae;Galium;
P003_WE03_00125 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Apiaceae;Bupleurum; 	Apiaceae;Bupleurum;
P003_WE07_00027 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Ranunculaceae;Anemone; 	Ranunculaceae;Anemone;
P003_WE07_00030 	Cyperaceae;Eriophorum; 	Cyperaceae;Hypolytrum	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Asteraceae;Artemisia; 	Asteraceae;Artemisia;
P003_WE08_00073 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronicastrum	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P003_WE09_00106 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WE10_00006 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P003_WE12_00001 	Caryophyllaceae;Dianthus; 	Caryophyllaceae;Dianthus	Ranunculaceae;Ranunculus; 	Rosaceae;Spiraea; 	Poaceae;Arctagrostis; 	Poaceae;Arctagrostis;
P003_WE12_00037 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus	Crassulaceae;Sempervivum; 	Salicaceae;Salix; 	Brassicaceae;Draba; 	Brassicaceae;Draba;
P003_WF01_00381 	Onagraceae;Epilobium; 	Orobanchaceae;Pedicularis	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
P003_WF02_00112 	Rosaceae;Dryas; 	Rosaceae;Dryas	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Rosaceae;Potentilla; 	Rosaceae;Potentilla;
P003_WF06_00001 	Asteraceae;Solidago; 	Asteraceae;Pityopsis	Juncaceae;Luzula; 	Asteraceae;Solidago; 	Poaceae;Poa; 	Poaceae;Poa;
P003_WF06_00037 	Asteraceae;Solidago; 	Asteraceae;Solidago	Asteraceae;Aster; 	Asteraceae;Antennaria; 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta;
P003_WF08_00109 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Crassulaceae;Sedum; 	Crassulaceae;Sedum;
P003_WF09_00015 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Papaveraceae;Papaver; 	Papaveraceae;Papaver;
P003_WF11_00176 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Dianthus	Rosaceae;Dryas; 	Salicaceae;Salix; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WG02_00389 	Cyperaceae;Carex; 	Rosaceae;Dryas	Cyperaceae;Carex; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P003_WG06_00021 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula	Lentibulariaceae;Pinguicula; 	Salicaceae;Salix; 	Asteraceae;Senecio; 	Asteraceae;Senecio;
P003_WG06_00044 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula	Plantaginaceae;Pennellianthus; 	Poaceae;Festuca; 	Caryophyllaceae;Cerastium; 	Caryophyllaceae;Cerastium;
P003_WG07_00131 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis	Rosaceae;Potentilla; 	Orobanchaceae;Pedicularis; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P003_WG08_00110 	Brassicaceae;Draba; 	Brassicaceae;Draba	Violaceae;Viola; 	Brassicaceae;Arabis; 	Primulaceae;Soldanella; 	Primulaceae;Soldanella;
P003_WG09_00079 	Poaceae;Sesleria; 	Poaceae;Sesleria	Poaceae;Arctophila; 	Poaceae;Dupontia; 	Poaceae;Festuca; 	Poaceae;Festuca;
P003_WG11_00206 	Asteraceae;Cirsium; 	Plantaginaceae;Veronicastrum	Fabaceae;Hedysarum; 	Plantaginaceae;Veronica; 	Asteraceae;Solidago; 	Asteraceae;Solidago;
P003_WG11_00380 	Asteraceae;Cirsium; 	Poaceae;Castellia	Poaceae;Festuca; 	Asteraceae;Cirsium; 	Rubiaceae;Galium; 	Rubiaceae;Galium;
P003_WH08_00107 	Papaveraceae;Papaver; 	Papaveraceae;Meconopsis	Brassicaceae;Arabis; 	Salicaceae;Salix; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
P003_WH11_00099 	Asteraceae;Aster; 	Asteraceae;Diplostephium	Asteraceae;Aster; 	Asteraceae;Solidago; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P004_WB01_00057 	Poaceae;Alopecurus; 	Poaceae;Bergbambos	Poaceae;Arctophila; 	Poaceae;Dupontia; 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga;
P004_WC02_00114 	Polygonaceae;Polygonum; 	Polygonaceae;Bistorta	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Silene;
P004_WD02_00019 	Asteraceae;Antennaria; 	Asteraceae;Ligularia	Poaceae;Festuca; 	Asteraceae;Antennaria; 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium;
P004_WD02_00099 	Asteraceae;Antennaria; 	Asteraceae;Endocellion	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria;
P004_WG01_00125 	Rosaceae;Sieversia; 	Rosaceae;Fallugia	Rosaceae;Rubus; 	Rosaceae;Potentilla; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P004_WH01_00001 	Caryophyllaceae;Minuartia; 	Gisekiaceae;Gisekia	Caryophyllaceae;Minuartia; 	Caryophyllaceae;Silene; 	Fabaceae;Hedysarum; 	Fabaceae;Hedysarum;
P8807_504_00001 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Apiaceae;Ligusticum; 	Apiaceae;Ligusticum;
P8807_504_00115 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Crassulaceae;Sedum; 	Crassulaceae;Sedum;
P8807_510_00061 	Violaceae;Viola; 	Violaceae;Viola	Rosaceae;Dryas; 	Salicaceae;Salix; 	Polygonaceae;Bistorta; 	Polygonaceae;Bistorta;
P8807_511_00026 	Poaceae;Poa; 	Poaceae;Pseudoroegneria	Poaceae;Poa; 	Poaceae;Poa; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
P8807_515_00111 	Asteraceae;Saussurea; 	Asteraceae;Saussurea	Asteraceae;Saussurea; 	Asteraceae;Erigeron; 	Ranunculaceae;Trollius; 	Ranunculaceae;Trollius;
P8807_519_00127 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P8807_521_00116 	Ericaceae;Vaccinium; 	Ericaceae;Vaccinium	Ericaceae;Vaccinium; 	Polygonaceae;Rumex; 	Salicaceae;Salix; 	Salicaceae;Salix;
P8807_522_00025 	Rosaceae;Dryas; 	Rosaceae;Kerria	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Primulaceae;Primula; 	Primulaceae;Primula;
P8807_523_00038 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
P8807_525_00005 	Rosaceae;Rubus; 	Rosaceae;Rosa	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Poaceae;Poa; 	Poaceae;Poa;
P8807_525_00027 	Rosaceae;Rubus; 	Rosaceae;Rubus	Rosaceae;Sieversia; 	Rosaceae;Potentilla; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P8807_526_00029 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Asteraceae;Leucanthemum; 	Asteraceae;Leucanthemum;
P8807_526_00118 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Asteraceae;Achillea; 	Asteraceae;Achillea;
WA01_00046 	Rosaceae;Potentilla; 	Rosaceae;Rosa	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Juncaceae;Luzula; 	Juncaceae;Luzula;
WA01_00068 	Rosaceae;Potentilla; 	Rosaceae;Potentilla	Rosaceae;Potentilla; 	Rosaceae;Potentilla; 	Ericaceae;Rhododendron; 	Ericaceae;Rhododendron;
WA02_00078 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Brassicaceae;Draba; 	Brassicaceae;Draba;
WA05_00092 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula; 	Lentibulariaceae;Pinguicula;
WA07_00035 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga	Saxifragaceae;Saxifraga; 	Saxifragaceae;Saxifraga; 	Fabaceae;Trifolium; 	Fabaceae;Trifolium;
WA12_00047 	Polygonaceae;Oxyria; 	Polygonaceae;Oxyria	Polygonaceae;Rumex; 	Polygonaceae;Rumex; 	Brassicaceae;Draba; 	Brassicaceae;Draba;
WB04_00064 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus;
WB04_00105 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum; 	Brassicaceae;Cochlearia; 	Brassicaceae;Cochlearia;
WB05_00025 	Asteraceae;Petasites; 	Asteraceae;Dendrosenecio	Poaceae;Festuca; 	Asteraceae;Antennaria; 	Caryophyllaceae;Stellaria; 	Caryophyllaceae;Stellaria;
WB06_00024 	Poaceae;Poa; 	Poaceae;Pseudoroegneria	Poaceae;Poa; 	Poaceae;Poa; 	Salicaceae;Salix; 	Salicaceae;Salix;
WB07_00013 	Polygonaceae;Rumex; 	Polygonaceae;Rumex	Polygonaceae;Rumex; 	Polygonaceae;Oxyria; 	Caryophyllaceae;Sagina; 	Caryophyllaceae;Sagina;
WB08_00018 	Primulaceae;Trientalis; 	Primulaceae;Lysimachia	Rosaceae;Dryas; 	Rosaceae;Dryas; 	Primulaceae;Androsace; 	Primulaceae;Androsace;
WB08_00119 	Primulaceae;Trientalis; 	Primulaceae;Maesa	Gentianaceae;Gentiana; 	Primulaceae;Soldanella; 	Plantaginaceae;Veronica; 	Plantaginaceae;Veronica;
WB09_00035 	Saxifragaceae;Saxifraga; 	Saxifragaceae;Micranthes	Rosaceae;Dryas; 	Salicaceae;Salix; 	Orobanchaceae;Pedicularis; 	Orobanchaceae;Pedicularis;
WB10_00107 	Rosaceae;Sibbaldia; 	Rosaceae;Sibbaldia	Rosaceae;Potentilla; 	Rosaceae;Alchemilla; 	Poaceae;Festuca; 	Poaceae;Festuca;
WB11_00135 	Asteraceae;Hieracium; 	Asteraceae;Taraxacum	Asteraceae;Taraxacum; 	Asteraceae;Hieracium; 	Equisetaceae;Equisetum; 	Equisetaceae;Equisetum;
WC02_00042 	Ericaceae;Arctous; 	Ericaceae;Arbutus	Hypericaceae;Hypericum; 	Polygonaceae;Rumex; 	Poaceae;Agrostis; 	Poaceae;Agrostis;
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
 	  	  	  	  	  	 
